Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,22.000000,22.192499,21.865000,22.035000,20.139652,20180000
2010-01-05,21.825001,21.882500,21.500000,21.782499,19.908882,25833600
2010-01-06,21.752501,21.770000,21.475000,21.490000,19.641529,16254000
2010-01-07,21.492500,21.750000,21.387501,21.690001,19.824329,27841200
2010-01-08,21.705000,21.847500,21.557501,21.750000,19.879166,11907200
2010-01-11,21.877501,21.985001,21.542500,21.687500,19.822042,12912000
2010-01-12,21.645000,21.762501,21.462500,21.584999,19.728359,12842000
2010-01-13,21.615000,21.799999,21.487499,21.785000,19.911161,13428800
2010-01-14,21.742500,21.882500,21.625000,21.860001,19.979713,18379600
2010-01-15,21.870001,21.885000,21.480000,21.535000,19.682657,21295200
2010-01-19,21.542500,22.102501,21.424999,21.962500,20.073391,15239600
2010-01-20,21.920000,21.934999,21.577499,21.855000,19.975134,12771200
2010-01-21,21.862499,21.975000,21.030001,21.112499,19.296501,28140800
2010-01-22,21.007500,21.097500,20.410000,20.682501,18.903492,29776400
2010-01-25,20.850000,20.952499,20.352501,20.507500,18.743547,16147200
2010-01-26,20.337500,20.635000,20.247499,20.287500,18.542471,12437600
2010-01-27,20.219999,21.032499,20.152500,20.977501,19.173115,19335200
2010-01-28,21.090000,21.120001,20.352501,20.662500,18.885212,13070800
2010-01-29,20.650000,21.245001,20.467501,20.507500,18.743547,20281600
2010-02-01,20.572500,21.187500,20.549999,20.915001,19.115988,16098000
2010-02-02,21.065001,21.117500,20.875000,21.002501,19.195971,14441600
2010-02-03,21.059999,21.122499,20.525000,20.879999,19.084007,32197600
2010-02-04,21.312500,21.545000,20.700001,20.762501,18.976616,66486800
2010-02-05,20.830000,20.965000,20.135000,20.639999,18.864643,38687200
2010-02-08,20.725000,21.094999,20.639999,20.762501,18.976616,23966800
2010-02-09,20.922501,21.032499,20.674999,20.817499,19.026882,17968000
2010-02-10,20.872499,20.977501,20.722500,20.910000,19.140158,14572800
2010-02-11,20.947500,21.302500,20.812500,21.285000,19.483410,18044800
2010-02-12,21.125000,21.235001,20.912500,21.195000,19.401030,22114800
2010-02-16,21.307501,21.485001,21.299999,21.469999,19.652750,16065600
2010-02-17,21.502501,21.635000,21.440001,21.605000,19.776327,14976800
