Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,104.839996,105.870003,104.760002,105.660004,79.734894,8977300
2010-01-05,105.610001,105.669998,104.970001,105.489998,79.606590,6549200
2010-01-06,105.500000,105.849998,105.360001,105.559998,79.659439,6797200
2010-01-07,105.379997,106.019997,104.949997,105.940002,79.946228,6312000
2010-01-08,105.669998,106.110001,105.440002,106.110001,80.074493,4912000
2010-01-11,106.400002,106.660004,105.820000,106.540001,80.398972,6858300
2010-01-12,105.849998,106.419998,105.580002,106.139999,80.097122,8869900
2010-01-13,106.330002,106.989998,106.040001,106.750000,80.557449,8619100
2010-01-14,106.639999,107.150002,106.580002,107.029999,80.768745,7039900
2010-01-15,106.940002,106.980003,105.540001,106.010002,79.999016,14027400
2010-01-19,105.900002,107.230003,105.860001,107.169998,80.874367,10877400
2010-01-20,106.500000,106.540001,105.129997,106.019997,80.006554,11896600
2010-01-21,105.970001,106.110001,103.709999,103.709999,78.263336,22253800
2010-01-22,103.379997,103.860001,101.550003,101.629997,76.693687,24606900
2010-01-25,102.389999,102.519997,101.669998,101.910004,76.904991,18236800
2010-01-26,101.660004,103.059998,101.480003,101.879997,76.882347,18352400
2010-01-27,101.669998,102.510002,100.989998,102.300003,77.199318,16203100
2010-01-28,102.589996,102.620003,100.510002,101.199997,76.369202,13409200
2010-01-29,101.559998,102.360001,100.410004,100.550003,75.878746,14556900
2010-02-01,101.209999,102.349998,101.070000,101.839996,76.852165,9985500
2010-02-02,101.949997,103.099998,101.680000,102.879997,77.636978,8891300
2010-02-03,102.620003,103.059998,102.339996,102.629997,77.448296,6561600
2010-02-04,101.949997,102.070000,100.010002,100.040001,75.493858,16419300
2010-02-05,100.150002,100.339996,98.360001,100.160004,75.584373,28939700
2010-02-08,100.000000,100.379997,99.120003,99.220001,74.874992,10929500
2010-02-09,100.160004,101.489998,99.839996,100.650002,75.954178,19228000
2010-02-10,100.550003,100.970001,99.750000,100.519997,75.856064,11212100
2010-02-11,100.419998,101.750000,99.870003,101.580002,76.655975,9934200
2010-02-12,100.529999,101.370003,99.989998,101.269997,76.422066,13643000
2010-02-16,102.010002,102.970001,101.589996,102.809998,77.584190,8958800
2010-02-17,103.160004,103.440002,102.949997,103.379997,78.014328,8784900
2010-02-18,103.169998,104.300003,103.160004,104.169998,78.610481,8677700
2010-02-19,103.699997,104.389999,103.419998,103.989998,78.674820,9324500
2010-02-22,104.379997,104.379997,103.709999,103.839996,78.561348,5285200
2010-02-23,103.610001,104.139999,102.690002,102.870003,77.827484,10810200
2010-02-24,103.180000,103.949997,102.989998,103.699997,78.455406,9658700
2010-02-25,102.250000,103.339996,101.919998,103.300003,78.152786,10052900
2010-02-26,103.349998,103.610001,102.779999,103.300003,78.152786,6961100
2010-03-01,103.669998,104.199997,103.580002,104.019997,78.697502,5818700
2010-03-02,104.430000,104.639999,103.949997,104.010002,78.689919,5673300
2010-03-03,104.349998,104.769997,103.830002,104.089996,78.750488,5891900
2010-03-04,104.239998,104.570000,103.959999,104.500000,79.060631,6168300
2010-03-05,104.989998,105.769997,104.870003,105.760002,80.013931,6753500
2010-03-08,105.720001,105.959999,105.500000,105.589996,79.885300,5728100
2010-03-09,105.440002,106.230003,105.410004,105.709999,79.976067,8672300
2010-03-10,105.820000,106.139999,105.379997,105.769997,80.021492,7325500
2010-03-11,105.639999,106.290001,105.239998,106.279999,80.407341,7739600
2010-03-12,106.639999,106.680000,106.129997,106.419998,80.513199,10139600
2010-03-15,106.300003,106.629997,105.870003,106.570000,80.626762,6760400
2010-03-16,106.779999,107.120003,106.410004,107.070000,81.005013,6848800
2010-03-17,107.309998,107.870003,107.230003,107.519997,81.345459,6989400
2010-03-18,107.529999,108.029999,107.459999,107.949997,81.670799,7495600
2010-03-19,107.339996,108.169998,106.919998,107.339996,81.365257,12068000
2010-03-22,106.949997,108.070000,106.919998,107.790001,81.706413,8835200
2010-03-23,108.029999,108.919998,107.830002,108.870003,82.525040,9105900
2010-03-24,108.519997,108.809998,108.220001,108.400002,82.168823,7075900
2010-03-25,108.989998,109.529999,108.320000,108.440002,82.199127,9526500
2010-03-26,108.629997,109.070000,108.129997,108.430000,82.191498,8859800
2010-03-29,108.790001,109.160004,108.669998,108.919998,82.562965,5886300
2010-03-30,109.010002,109.379997,108.669998,109.129997,82.722145,5781300
2010-03-31,108.820000,109.040001,108.320000,108.610001,82.327942,6078200
2010-04-01,109.239998,109.580002,108.660004,109.279999,82.835823,11474400
2010-04-05,109.589996,109.879997,109.250000,109.730003,83.176926,4237800
2010-04-06,109.449997,109.870003,109.279999,109.720001,83.169388,4407600
2010-04-07,109.550003,109.699997,108.519997,109.050003,82.661514,10894000
2010-04-08,108.709999,109.570000,108.500000,109.370003,82.904083,8764300
2010-04-09,109.519997,110.080002,109.410004,110.059998,83.427139,6013100
2010-04-12,110.139999,110.360001,109.980003,110.180000,83.517998,4366500
2010-04-13,110.000000,110.440002,109.529999,110.250000,83.571091,6104100
2010-04-14,110.599998,111.320000,110.430000,111.290001,84.359444,7987400
2010-04-15,111.080002,111.620003,111.040001,111.559998,84.564156,8664000
2010-04-16,111.260002,111.500000,109.699997,110.180000,83.586205,22103600
2010-04-19,109.860001,110.910004,109.739998,110.839996,84.086952,10482500
2010-04-20,111.220001,111.430000,110.779999,111.099998,84.284225,8901000
2010-04-21,111.139999,111.500000,110.690002,111.160004,84.329712,9115800
2010-04-22,110.610001,111.510002,110.150002,111.349998,84.473862,9946100
2010-04-23,111.290001,112.040001,111.050003,111.959999,84.936584,13873100
2010-04-26,112.110001,112.580002,112.019997,112.080002,85.027649,8015700
2010-04-27,111.760002,112.180000,109.730003,109.870003,83.351074,19874600
2010-04-28,110.379997,110.839996,109.690002,110.550003,83.866951,14833300
2010-04-29,110.940002,112.000000,110.919998,111.690002,84.731735,7472600
2010-04-30,111.809998,112.000000,110.040001,110.099998,83.525536,14615900
2010-05-03,110.570000,111.820000,110.570000,111.540001,84.617989,8324800
2010-05-04,110.510002,110.540001,108.699997,109.360001,82.964188,19911700
2010-05-05,108.550003,109.559998,108.250000,108.800003,82.539337,18900400
2010-05-06,108.370003,109.150002,99.160004,105.260002,79.853783,34425300
2010-05-07,105.019997,105.940002,102.540001,103.779999,78.731003,33885700
2010-05-10,107.570000,108.470001,107.000000,108.000000,81.932419,20454000
2010-05-11,107.139999,108.930000,106.980003,107.669998,81.682045,16440600
2010-05-12,108.080002,109.349998,107.949997,109.260002,82.888329,12985000
2010-05-13,108.949997,109.459999,107.970001,108.099998,82.008224,11160700
2010-05-14,107.449997,107.669998,105.620003,106.510002,80.802048,17962100
2010-05-17,106.690002,106.919998,104.660004,106.519997,80.809639,17552200
2010-05-18,107.290001,107.510002,105.139999,105.389999,79.952408,19213400
2010-05-19,104.959999,105.580002,103.589996,104.769997,79.482056,24115100
2010-05-20,102.970001,103.250000,101.000000,101.110001,76.705467,28708100
2010-05-21,99.300003,101.970001,99.019997,101.839996,77.551453,30840500
2010-05-24,101.370003,101.980003,100.529999,100.680000,76.668083,16537800
2010-05-25,98.529999,100.570000,97.750000,100.459999,76.500595,25166200
2010-05-26,100.879997,101.800003,99.519997,99.680000,75.906662,18499900
2010-05-27,101.440002,102.730003,101.070000,102.720001,78.221603,18333200
2010-05-28,102.589996,102.629997,101.040001,101.470001,77.269691,19442500
2010-06-01,100.669998,102.290001,100.230003,100.320000,76.394012,17009600
2010-06-02,100.860001,102.650002,100.410004,102.610001,78.137825,14879500
2010-06-03,102.989998,103.260002,101.839996,102.690002,78.198769,11856600
2010-06-04,100.970001,101.180000,99.000000,99.440002,75.723839,20047200
2010-06-07,99.660004,99.919998,98.199997,98.269997,74.832901,13694600
2010-06-08,98.360001,99.669998,97.699997,99.440002,75.723839,25086600
2010-06-09,99.980003,100.779999,98.800003,99.150002,75.503052,16076800
2010-06-10,100.599998,101.980003,100.599998,101.879997,77.581947,13825600
2010-06-11,101.070000,102.349998,101.019997,102.309998,77.909355,9066300
2010-06-14,102.989998,103.489998,102.040001,102.139999,77.779945,8995700
2010-06-15,102.809998,104.290001,102.099998,104.169998,79.325745,9402100
2010-06-16,103.690002,104.480003,103.519997,104.290001,79.417160,9602400
2010-06-17,104.510002,104.620003,103.379997,104.559998,79.622726,9742800
2010-06-18,104.510002,104.839996,104.230003,104.489998,79.714302,6890700
2010-06-21,105.730003,105.959999,103.959999,104.449997,79.683739,10258800
2010-06-22,104.500000,104.940002,102.839996,102.930000,78.524185,11915600
2010-06-23,103.080002,103.680000,102.269997,102.989998,78.569992,12966900
2010-06-24,102.510002,102.639999,101.300003,101.559998,77.479004,13397700
2010-06-25,101.800003,102.029999,100.830002,101.720001,77.601082,10893500
2010-06-28,101.690002,102.050003,101.040001,101.440002,77.387466,6770700
2010-06-29,100.190002,100.230003,98.129997,98.730003,75.320068,16662900
2010-06-30,98.510002,99.129997,97.589996,97.730003,74.557167,13386200
2010-07-01,97.750000,98.000000,96.260002,97.339996,74.259613,18562200
2010-07-02,97.529999,97.739998,96.169998,96.870003,73.901062,11305700
2010-07-06,97.989998,98.620003,96.610001,97.449997,74.343506,10251400
2010-07-07,97.540001,100.370003,97.500000,100.290001,76.510132,12255100
2010-07-08,100.900002,101.510002,100.400002,101.510002,77.440880,9456500
2010-07-09,101.459999,102.129997,101.279999,102.110001,77.898605,7377600
2010-07-12,101.849998,102.300003,101.550003,102.250000,78.005424,6613100
2010-07-13,103.220001,104.180000,103.169998,103.730003,79.134506,9339100
2010-07-14,103.529999,104.089996,103.120003,103.750000,79.149727,8757900
2010-07-15,103.720001,103.879997,102.489998,103.699997,79.111656,11495700
2010-07-16,103.010002,103.110001,100.830002,101.010002,77.128601,12219700
2010-07-19,101.410004,101.900002,100.760002,101.620003,77.594421,7289500
2010-07-20,100.099998,102.400002,100.040001,102.330002,78.136536,9200800
2010-07-21,102.669998,102.699997,100.720001,101.230003,77.296646,10812500
2010-07-22,102.250000,103.709999,102.220001,103.250000,78.839005,10386600
2010-07-23,103.110001,104.500000,102.919998,104.269997,79.617867,13384300
2010-07-26,104.410004,105.330002,104.209999,105.260002,80.373848,9047000
2010-07-27,105.750000,105.839996,105.000000,105.440002,80.511269,10259500
2010-07-28,105.239998,105.550003,104.690002,105.089996,80.243958,7157900
2010-07-29,105.660004,105.930000,103.919998,104.669998,79.923286,11562800
2010-07-30,103.800003,105.129997,103.540001,104.699997,79.946220,11706000
2010-08-02,106.080002,106.989998,105.879997,106.730003,81.496231,6852300
2010-08-03,106.480003,106.830002,106.059998,106.389999,81.236649,5440100
2010-08-04,106.650002,107.150002,106.379997,106.959999,81.671898,7289900
2010-08-05,106.430000,106.879997,106.230003,106.879997,81.610802,3631700
2010-08-06,105.919998,106.730003,105.309998,106.690002,81.465744,7524700
2010-08-09,107.000000,107.370003,106.639999,107.120003,81.794052,3723500
2010-08-10,106.360001,107.180000,105.669998,106.660004,81.442795,8434400
2010-08-11,105.190002,105.209999,103.910004,104.129997,79.510971,9496200
2010-08-12,102.849998,103.870003,102.779999,103.449997,78.991760,14562800
2010-08-13,103.209999,103.800003,103.099998,103.349998,78.915382,6481600
2010-08-16,102.809998,103.589996,102.379997,103.279999,78.861900,5818900
2010-08-17,103.989998,105.120003,103.669998,104.330002,79.663651,5461600
2010-08-18,104.260002,105.110001,103.680000,104.570000,79.846931,6344900
